block;russian;transcription;english;translations;examples
park_trees_40;ро́за;/roza/;rose;rose;Это ро́за. | В парке есть ро́за.
park_trees_40;одува́нчик;/oduvanchik/;dandelion;dandelion;Это одува́нчик. | В парке есть одува́нчик.
park_trees_40;рома́шка;/romashka/;daisy;daisy;Это рома́шка. | В парке есть рома́шка.
park_trees_40;трава́;/trava/;grass;grass;Это трава́. | В парке есть трава́.
park_trees_40;лист;/list/;leaf;leaf;Это лист. | В парке есть лист.
park_trees_40;ве́тка;/vyetka/;branch;branch;Это ве́тка. | В парке есть ве́тка.
park_trees_40;ствол;/stvol/;trunk;trunk;Это ствол. | В парке есть ствол.
park_trees_40;кора́;/kora/;bark;bark;Это кора́. | В парке есть кора́.
park_trees_40;тень;/tyen/;shade;shade;Это тень. | В парке есть тень.
animals_birds_80;ко́шка;/koshka/;cat;cat;Это ко́шка. | Здесь есть ко́шка.
animals_birds_80;соба́ка;/sobaka/;dog;dog;Это соба́ка. | Здесь есть соба́ка.
animals_birds_80;щено́к;/shchyenok/;puppy;puppy;Это щено́к. | Здесь есть щено́к.
animals_birds_80;котёнок;/kotyonok/;kitten;kitten;Это котёнок. | Здесь есть котёнок.
animals_birds_80;ло́шадь;/loshad/;horse;horse;Это ло́шадь. | Здесь есть ло́шадь.
animals_birds_80;коро́ва;/korova/;cow;cow;Это коро́ва. | Здесь есть коро́ва.
animals_birds_80;бык;/byk/;bull;bull;Это бык. | Здесь есть бык.
animals_birds_80;коза́;/koza/;goat;goat;Это коза́. | Здесь есть коза́.
animals_birds_80;овца́;/ovtsa/;sheep;sheep;Это овца́. | Здесь есть овца́.
animals_birds_80;бара́н;/baran/;ram;ram;Это бара́н. | Здесь есть бара́н.
animals_birds_80;свинья́;/svinya/;pig;pig;Это свинья́. | Здесь есть свинья́.
animals_birds_80;кро́лик;/krolik/;rabbit;rabbit;Это кро́лик. | Здесь есть кро́лик.
animals_birds_80;хомя́к;/khomyak/;hamster;hamster;Это хомя́к. | Здесь есть хомя́к.
animals_birds_80;морска́я сви́нка;/morskaya svinka/;guinea pig;guinea pig;Это морска́я сви́нка. | Здесь есть морска́я сви́нка.
animals_birds_80;мышь;/mysh/;mouse;mouse;Это мышь. | Здесь есть мышь.
animals_birds_80;кры́са;/krysa/;rat;rat;Это кры́са. | Здесь есть кры́са.
animals_birds_80;бе́лка;/byelka/;squirrel;squirrel;Это бе́лка. | Здесь есть бе́лка.
animals_birds_80;ёж;/yozh/;hedgehog;hedgehog;Это ёж. | Здесь есть ёж.
animals_birds_80;лиса́;/lisa/;fox;fox;Это лиса́. | Здесь есть лиса́.
animals_birds_80;волк;/volk/;wolf;wolf;Это волк. | Здесь есть волк.
animals_birds_80;медве́дь;/myedvyed/;bear;bear;Это медве́дь. | Здесь есть медве́дь.
animals_birds_80;за́яц;/zayats/;hare;hare;Это за́яц. | Здесь есть за́яц.
animals_birds_80;лось;/los/;moose;moose;Это лось. | Здесь есть лось.
animals_birds_80;оле́нь;/olyen/;deer;deer;Это оле́нь. | Здесь есть оле́нь.
animals_birds_80;каба́н;/kaban/;wild boar;wild boar;Это каба́н. | Здесь есть каба́н.
animals_birds_80;тигр;/tigr/;tiger;tiger;Это тигр. | Здесь есть тигр.
animals_birds_80;лев;/lyev/;lion;lion;Это лев. | Здесь есть лев.
animals_birds_80;слон;/slon/;elephant;elephant;Это слон. | Здесь есть слон.
animals_birds_80;жира́ф;/zhiraf/;giraffe;giraffe;Это жира́ф. | Здесь есть жира́ф.
animals_birds_80;зе́бра;/zyebra/;zebra;zebra;Это зе́бра. | Здесь есть зе́бра.
animals_birds_80;обезья́на;/obyezyana/;monkey;monkey;Это обезья́на. | Здесь есть обезья́на.
animals_birds_80;верблю́д;/vyerblyud/;camel;camel;Это верблю́д. | Здесь есть верблю́д.
animals_birds_80;дельфи́н;/dyelfin/;dolphin;dolphin;Это дельфи́н. | Здесь есть дельфи́н.
animals_birds_80;кит;/kit/;whale;whale;Это кит. | Здесь есть кит.
animals_birds_80;тюле́нь;/tyulyen/;seal;seal;Это тюле́нь. | Здесь есть тюле́нь.
animals_birds_80;пингви́н;/pingvin/;penguin;penguin;Это пингви́н. | Здесь есть пингви́н.
animals_birds_80;ку́рица;/kuritsa/;hen;hen;Это ку́рица. | Здесь есть ку́рица.
animals_birds_80;пету́х;/pyetukh/;rooster;rooster;Это пету́х. | Здесь есть пету́х.
animals_birds_80;у́тка;/utka/;duck;duck;Это у́тка. | Здесь есть у́тка.
animals_birds_80;гусь;/gus/;goose;goose;Это гусь. | Здесь есть гусь.
animals_birds_80;индю́к;/indyuk/;turkey;turkey;Это индю́к. | Здесь есть индю́к.
animals_birds_80;го́лубь;/golub/;pigeon;pigeon;Это го́лубь. | Здесь есть го́лубь.
animals_birds_80;воробе́й;/vorobyey/;sparrow;sparrow;Это воробе́й. | Здесь есть воробе́й.
animals_birds_80;воро́на;/vorona/;crow;crow;Это воро́на. | Здесь есть воро́на.
animals_birds_80;соро́ка;/soroka/;magpie;magpie;Это соро́ка. | Здесь есть соро́ка.
animals_birds_80;сини́ца;/sinitsa/;titmouse;titmouse;Это сини́ца. | Здесь есть сини́ца.
animals_birds_80;ла́сточка;/lastochka/;swallow;swallow;Это ла́сточка. | Здесь есть ла́сточка.
animals_birds_80;ча́йка;/chayka/;seagull;seagull;Это ча́йка. | Здесь есть ча́йка.
animals_birds_80;ле́бедь;/lyebyed/;swan;swan;Это ле́бедь. | Здесь есть ле́бедь.
animals_birds_80;журавль;/zhuravl/;crane;crane;Это журавль. | Здесь есть журавль.
animals_birds_80;аист;/aist/;stork;stork;Это аист. | Здесь есть аист.
animals_birds_80;ца́пля;/tsaplya/;heron;heron;Это ца́пля. | Здесь есть ца́пля.
animals_birds_80;сова́;/sova/;owl;owl;Это сова́. | Здесь есть сова́.
animals_birds_80;орёл;/oryol/;eagle;eagle;Это орёл. | Здесь есть орёл.
animals_birds_80;я́стреб;/yastryeb/;hawk;hawk;Это я́стреб. | Здесь есть я́стреб.
animals_birds_80;соко́л;/sokol/;falcon;falcon;Это соко́л. | Здесь есть соко́л.
animals_birds_80;попуга́й;/popugay/;parrot;parrot;Это попуга́й. | Здесь есть попуга́й.
animals_birds_80;канаре́йка;/kanaryeyka/;canary;canary;Это канаре́йка. | Здесь есть канаре́йка.
animals_birds_80;дя́тел;/dyatyel/;woodpecker;woodpecker;Это дя́тел. | Здесь есть дя́тел.
animals_birds_80;куку́шка;/kukushka/;cuckoo;cuckoo;Это куку́шка. | Здесь есть куку́шка.
animals_birds_80;павли́н;/pavlin/;peacock;peacock;Это павли́н. | Здесь есть павли́н.
animals_birds_80;стра́ус;/straus/;ostrich;ostrich;Это стра́ус. | Здесь есть стра́ус.
animals_birds_80;лягу́шка;/lyagushka/;frog;frog;Это лягу́шка. | Здесь есть лягу́шка.
