block;russian;english;examples
core_3000;неви́димый (м.р.);invisible;
core_3000;ра́достный (м.р.);joyful;
core_3000;акаде́мик (м.р.);academician;
core_3000;оттого́;that's why;
core_3000;запи́сывать;to write down;
core_3000;тра́сса (ж.р.);route;
core_3000;социалисти́ческий (м.р.);socialist;
core_3000;дава́ться;to given;
core_3000;угрожа́ть;to threaten;
core_3000;помести́ть;to place;
core_3000;продвиже́ние (с.р.);promotion;
core_3000;круго́м;all around;
core_3000;предоставле́ние (с.р.);provision;
core_3000;первонача́льный (м.р.);initial;
core_3000;вложи́ть;to invest;
core_3000;проте́ст (м.р.);protest;
core_3000;ограни́ченный (м.р.);limited;
core_3000;выноси́ть;to take out;
core_3000;сооруже́ние (с.р.);construction;
core_3000;разви́тый (м.р.);developed;
core_3000;размести́ть;to place;
core_3000;тя́жесть (ж.р.);to severity;
core_3000;бытово́й (м.р.);household;
core_3000;лечи́ть;to treat;
core_3000;бю́джетный (м.р.);budget;
core_3000;вы́года (ж.р.);benefit;
core_3000;уголо́к (м.р.);corner;
core_3000;переры́в (м.р.);break;
core_3000;тре́нер (м.р.);coach;
core_3000;москви́ч (м.р.);Muscovite;
core_3000;верх (м.р.);top;
core_3000;удовлетвори́ть;to satisfy;
core_3000;опусти́ться;to go down;
core_3000;подавля́ть;to suppress;
core_3000;изобрази́ть;to depict;
core_3000;шля́па (ж.р.);hat;
core_3000;репута́ция (ж.р.);reputation;
core_3000;добива́ться;to achieve;
core_3000;подчёркивать;to emphasize;
core_3000;гроб (м.р.);coffin;
core_3000;ошиби́ться;to make a mistake;
core_3000;повы́шенный (м.р.);increased;
core_3000;употребле́ние (с.р.);use;
core_3000;вы́явить;to reveal;
core_3000;бассе́йн (м.р.);swimming pool;
core_3000;ра́достно;joyfully;
core_3000;мэр (м.р.);mayor;
core_3000;поясни́ть;to explain;
core_3000;зая́вка (ж.р.);application;
core_3000;внедре́ние (с.р.);implementation;
core_3000;по-настоя́щему;for real;
core_3000;валю́та (ж.р.);currency;
core_3000;максима́льно;maximum;
core_3000;врать;to lie;
core_3000;каби́на (ж.р.);cabin;
core_3000;систе́мный (м.р.);system;
core_3000;милицио́нер (м.р.);policeman;
core_3000;прокуро́р (м.р.);prosecutor;
core_3000;кри́тик (м.р.);critic;
core_3000;служе́бный (м.р.);official;
core_3000;броди́ть;to wander;
core_3000;проговори́ть;to talk;
core_3000;носи́тель (м.р.);carrier;
core_3000;дёшево;cheap;
core_3000;неизбе́жный (м.р.);inevitable;
core_3000;бельё (с.р.);underwear;
core_3000;отча́сти;to partly;
core_3000;непоня́тно;unclear;
core_3000;отказа́ть;to refuse;
core_3000;обще́ственность (ж.р.);to public;
core_3000;акти́в (м.р.);asset;
core_3000;чи́сленность (ж.р.);to number;
core_3000;обойти́;bypass;
core_3000;незаме́тно;unnoticed;
core_3000;заслужи́ть;to deserve;
core_3000;отправля́ть;to send;
core_3000;кла́дбище (с.р.);cemetery;
core_3000;э́хо (с.р.);echo;
core_3000;утрати́ть;to lose;
core_3000;сла́вный (м.р.);glorious;
core_3000;евро́ (с.р.);euro;
core_3000;поса́дка (ж.р.);landing;
core_3000;икона́ (ж.р.);icon;
core_3000;после́довательность (ж.р.);to sequence;
core_3000;две́сти;to two hundred;
core_3000;вчера́шний (м.р.);yesterday;
core_3000;шо́у (с.р.);show;
core_3000;удо́бно;convenient;
core_3000;шути́ть;to joke;
core_3000;храни́ться;to stored;
core_3000;батальо́н (м.р.);battalion;
core_3000;показа́ние (с.р.);indication;
core_3000;специа́льность (ж.р.);to specialty;
core_3000;пове́сить;to hang;
core_3000;тро́гать;to touch;
core_3000;рассчита́ть;to calculate;
core_3000;арестова́ть;to arrest;
core_3000;учи́лище (с.р.);school;
core_3000;копе́йка (ж.р.);kopeck;
core_3000;ра́неный (м.р.);wounded;
core_3000;взор (м.р.);glance;
core_3000;вы́бросить;to throw away;
core_3000;усмехну́ться;to grin;
core_3000;напо́лнить;to fill;
core_3000;вы́скочить;to jump out;
core_3000;конто́ра (ж.р.);office;
core_3000;исхо́д (м.р.);outcome;
core_3000;террори́ст (м.р.);terrorist;
core_3000;чемода́н (м.р.);suitcase;
core_3000;комму́никация (ж.р.);communication;
core_3000;подвести́;let down;
core_3000;пёс (м.р.);dog;
core_3000;инвали́д (м.р.);disabled person;
core_3000;соблюда́ть;to comply;
core_3000;нату́ра (ж.р.);nature;
core_3000;покача́ть;to shake;
core_3000;распространя́ться;to spread;
core_3000;приглаше́ние (с.р.);invitation;
core_3000;комисса́р (м.р.);commissioner;
core_3000;вскочи́ть;to jump up;
core_3000;вслух;out loud;
core_3000;младе́нец (м.р.);baby;
core_3000;разверну́ть;to expand;
core_3000;употребля́ть;to use;
core_3000;бала́нс (м.р.);balance;
core_3000;подозре́ние (с.р.);suspicion;
core_3000;виза́ (ж.р.);visa;
core_3000;универса́льный (м.р.);universal;
core_3000;послужи́ть;to serve;
core_3000;размышля́ть;to reflect;
core_3000;мо́рда (ж.р.);muzzle;
core_3000;постано́вка (ж.р.);staging;
core_3000;внима́тельный (м.р.);attentive;
core_3000;сраже́ние (с.р.);battle;
core_3000;фра́гмент (м.р.);fragment;
core_3000;дыра́ (ж.р.);hole;
core_3000;конкре́тно;specifically;
core_3000;цени́ть;to appreciate;
core_3000;уве́ренно;confident;
core_3000;торгова́ть;to trade;
core_3000;подва́л (м.р.);basement;
core_3000;косну́ться;to touch;
core_3000;каза́ть;to say;
core_3000;семе́йство (с.р.);family;
core_3000;привлека́тельный (м.р.);attractive;
core_3000;ато́мный (м.р.);atomic;
core_3000;прерва́ть;to interrupt;
core_3000;заслу́живать;to deserve;
core_3000;прохо́д (м.р.);passage;
core_3000;разруше́ние (с.р.);destruction;
core_3000;хор (м.р.);chorus;
core_3000;деви́ца (ж.р.);girl;
core_3000;рука́в (м.р.);sleeve;
core_3000;укра́сть;to steal;
core_3000;социали́зм (м.р.);socialism;
core_3000;шеф (м.р.);chief;
core_3000;располага́ть;to place;
core_3000;атакова́ть;to attack;
core_3000;секре́тный (м.р.);secret;
core_3000;столо́вая (ж.р.);dining room;
core_3000;посеще́ние (с.р.);visit;
core_3000;выводи́ть;to output;
core_3000;симпати́чный (м.р.);cute;
core_3000;сде́латься;to done;
core_3000;продава́ться;to for sale;
core_3000;направля́ться;to head;
core_3000;благоприя́тный (м.р.);favorable;
core_3000;па́лка (ж.р.);stick;
core_3000;выдаю́щийся (м.р.);outstanding;
core_3000;рай (м.р.);paradise;
core_3000;засну́ть;to fall asleep;
core_3000;перево́дчик (м.р.);translator;
core_3000;вы́рваться;to break out;
core_3000;обеща́ние (с.р.);promise;
core_3000;совме́стно;together;
core_3000;равнове́сие (с.р.);equilibrium;
core_3000;сле́дователь (м.р.);investigator;
core_3000;замере́ть;to freeze;
core_3000;посо́льство (с.р.);embassy;
core_3000;бесполе́зный (м.р.);useless;
core_3000;примени́ть;to apply;
core_3000;бума́жка (ж.р.);piece of paper;
core_3000;мисс (ж.р.);miss;
core_3000;ба́бка (ж.р.);grandma;
core_3000;нить (ж.р.);thread;
core_3000;быт (м.р.);life;
core_3000;мастерска́я (ж.р.);workshop;
core_3000;прие́зд (м.р.);arrival;
core_3000;подво́дный (м.р.);underwater;
core_3000;треть (ж.р.);third;
core_3000;плани́рование (с.р.);planning;
core_3000;проро́к (м.р.);prophet;
core_3000;возража́ть;to object;
core_3000;па́чка (ж.р.);pack;
core_3000;бизне́смен (м.р.);businessman;
core_3000;понача́лу;at first;
core_3000;зна́мя (с.р.);banner;
core_3000;охвати́ть;to cover;
core_3000;беспоко́ить;to disturb;
core_3000;части́чно;partially;
core_3000;плоть (ж.р.);flesh;
core_3000;би́блия (ж.р.);bible;
core_3000;производи́тельность (ж.р.);to performance;
core_3000;настро́йка (ж.р.);setup;
core_3000;ветвь (ж.р.);branch;
core_3000;расшири́ть;to expand;
core_3000;скло́нный (м.р.);inclined;
core_3000;расста́ться;to break up;
core_3000;неоднокра́тно;repeatedly;
core_3000;грамм (м.р.);gram;
core_3000;печь (ж.р.);oven;
core_3000;жу́ткий (м.р.);creepy;
core_3000;удиви́тельно;amazing;
core_3000;краса́вица (ж.р.);beauty;
core_3000;изнача́льно;originally;
core_3000;скры́тый (м.р.);hidden;
core_3000;такси́ (с.р.);taxi;
core_3000;сия́ть;to shine;
core_3000;прочь;away;
core_3000;сметь;to dare;
core_3000;окружи́ть;to surround;
core_3000;ко́нсультация (ж.р.);consultation;
core_3000;броса́ться;to rush;
core_3000;приде́рживаться;to stick;
core_3000;райо́нный (м.р.);district;
core_3000;приве́тствовать;to welcome;
core_3000;увели́чиваться;to increase;
core_3000;засмея́ться;to laugh;
core_3000;прозвуча́ть;to sound;
core_3000;сперва́;first;
core_3000;вра́жеский (м.р.);enemy;
core_3000;кита́ец (м.р.);Chinese;
core_3000;плато́к (м.р.);scarf;
core_3000;засыпа́ть;to fall asleep;
core_3000;рак (м.р.);cancer;
core_3000;просыпа́ться;to wake up;
core_3000;таи́нственный (м.р.);mysterious;
core_3000;програ́ммист (м.р.);programmer;
core_3000;охра́нник (м.р.);security guard;
core_3000;доложи́ть;to report;
core_3000;наря́ду;along;
core_3000;коллекти́вный (м.р.);collective;
core_3000;ви́део (с.р.);video;
core_3000;биологи́ческий (м.р.);biological;
core_3000;футбо́л (м.р.);football;
core_3000;эффе́ктивно;effective;
core_3000;признава́ться;to confess;
core_3000;вступле́ние (с.р.);introduction;
core_3000;бред (м.р.);nonsense;
core_3000;сбро́сить;to reset;
core_3000;ми́ля (ж.р.);mile;
core_3000;прокля́тый (м.р.);damned;
core_3000;труди́ться;to toil;
core_3000;поро́да (ж.р.);breed;
core_3000;посторо́нний (м.р.);outsider;
core_3000;чистота́ (ж.р.);purity;
core_3000;либера́льный (м.р.);liberal;
core_3000;убежа́ть;to run away;
core_3000;отре́зать;to cut off;
core_3000;обши́рный (м.р.);extensive;
core_3000;происше́ствие (с.р.);incident;
core_3000;шоссе́ (с.р.);highway;
core_3000;стуча́ть;to knock;
core_3000;отмени́ть;to cancel;
core_3000;я́ма (ж.р.);pit;
core_3000;ножка́ (ж.р.);leg;
core_3000;подлежа́ть;to subject to;
core_3000;идио́т (м.р.);idiot;
core_3000;вы́плата (ж.р.);payment;
core_3000;созда́тель (м.р.);creator;
core_3000;соблюде́ние (с.р.);compliance;
core_3000;скрыва́ться;to hide;
core_3000;плен (м.р.);captivity;
core_3000;сни́мка (ж.р.);photo;
core_3000;топли́во (с.р.);fuel;
core_3000;наста́ть;to come;
core_3000;рожда́ться;to be born;
core_3000;ковёр (м.р.);carpet;
core_3000;еле́;barely;
core_3000;грома́дный (м.р.);huge;
core_3000;ма́гия (ж.р.);magic;
